NU_INSCRICAO,NU_NOTA_MT
a4f9fdda97c0a5a9024f6397d5963b3233d525b3,26879.694637473505
e5cce2a3c4b84cbc78ff429ca4ebbbfb2b92d82b,26893.565250314477
fbbedf651635cb20ab7d73c0df10349ec19406f4,139878.08381288394
ac0672791ab77daa1a88917319f6a81d48c039a2,131796.10389026286
18971261007a7df90081e682f530b0bb933c7b05,106269.06656276183
766e74a2b847193a0e72fd9ca7a5488467b4001f,194576.43633244417
f8d2cb16b7a5e174fcc2b76d18f7d4fdd7ed13e6,189126.5632238281
a046d5f1275b3d7c4c80de122f5783110bb139de,139270.59770495782
c476c28c271114351f7df88e4ada53a02a6ab7fd,128578.36328928011
2383fd53d2062cf9eb760ee159e8599d784ea3ad,140556.04378450586
6cf4378e9b737cde762f847a4133c0f0a51af8fb,137450.7320655362
afbb1c4fc0d85ac65b11f016c8c2489b8175f6a9,26873.30637684369
537e2b3126d1ac5dbbcfde55d0549dda561b575e,165672.06899526433
d5b0b6b1d308bc5598d17171b63c220429d65882,145442.3973844305
be5fcc60060c10729489eb296651f99cde7a1f78,142852.2284197084
c5cf6f06593c1830f43b8310ecb5b885e06f5583,26890.557715910265
889a6097b286730a6757ea174728eeb0a14fcc4f,157862.07385283994
bd7f9c8640412736f83101714c2d35721753de71,122673.58044191358
1545d81155aa885b2344c5b20f97852abf1d3021,26885.603918957277
f77507705f197f08acf982853b4f481d7a9a0a0b,161079.92502859674
8005937a977eaf54535cec4e86fffe0622d86027,136402.3906269912
d548b75b88388dba356a5e7043d802523cebf7be,127193.47133284161
5aed9b781bc9d334def639b9e22fa0edd86c4104,125087.99418982008
8d273cc5ff9520947e212b4bab15a7bf125d51ae,156646.53356813217
beb4b6e26c5c90c4c1f63b5402b4a27ec066799f,140778.98550923483
6bb0347a27172b6da6a477b212ac453ee0b317d6,132127.41137673848
2bc61953c153051cc6c5c5f279ff493c5b50f346,26888.370112220215
5684bd0e7dbd48f198db07fd3b3de2aa5d6ea5c9,147577.47002329328
e095d83730d16bdca52edda499352823c0ae9a7d,141424.32061800652
7fb12a1d1f8106aa942787429c57962db62209f4,138165.55455754872
3e0fd99c643bac4c7354025cacbc04922c4d7af8,83319.8442454866
6bd7e53fde462120da3e1f3abc359dcd853f38a1,115716.56014485825
e132dc710bf40da1b4e565d1ee233c1bd0ada1ae,26849.24284641864
931c9b68503203e3dde2b2416193f56f3b3240b1,133758.43193280193
3d9d271b0131965c3896efeee8e144733f05a89a,26877.076002589383
886ff01a626712ff457aca87ee499fe565380a3e,26894.395289183278
a15d809e0a87059fde96b0b69718e260119b680f,129426.1504165079
fce9f32ec22885e4680e8e992ec173aaa112d41e,132362.60413790023
41cdcbe8b3d19283983318846c677a4c15af4aaa,107682.73424511625
5c89fe7d22a0bb5907dbcd78db36b5214c1f466f,26890.14817353954
93fc86498d9aab1cc0b79b62ca83a2c303fa978d,116657.7032097853
0cc89d9d493ab99eb527d96f179405e0ca9fe5cd,166444.28823044858
9fbe78e4c9327af1f7c4694dfc08fb2103fe5690,100429.27000214666
10577e52644495a112d6926d3d88de72bca9e14b,26897.041516442732
c809774e530a33dfb2e8131fb2859acb1d60fc16,168983.76707524585
a676a714e149fa988d1ad76ad969a949c99b3daf,26885.571839026717
17852911ec609b95147c2b36507cf41c374feee7,159439.41526142228
ac30e056ebf05c2d64f1827a7df1621f05ae2f49,119765.23322288417
2818b1f99095fab6d1019efc123108c69504dfbb,134496.68145595267
4019a9d240e065bbda6b1694ad02f785942bdce4,26881.577202603068
3c7d52ad907c55f7334346a768b44288ebb5b72e,135865.79624523738
2e43766fc1f5e74d18b86058d03ff824de66b9fa,26877.54483525086
8bd427155d8fbac266279acd0e1cfbd04198f2c3,130307.85508879714
ca7b735d284c323a2a5a8e07da8e6adf767b8e23,119274.30359648152
dee4340768896265cc860b2143a197f1e83857dc,131148.64747063894
4859cc28af0fea9c52bfa188ab0cbd231f5bc7a9,151710.5552760114
0013741ec1dc7e4c3b5baf73f61a47d7585292d9,131626.97263893884
0c90c6df5e73a9831acf3a833a1589b9059a0c81,26851.4775828889
03faf309404717170977dd61b95ff1814c40088c,119531.42291598168
cd3f58db06e4d9d717c6cc8de31a25c53cb5ac73,114944.76505834426
2e26d17bc182aacfaeed3b12f1a66feb40d4f96e,139810.65413871864
ceb125e2a8f67106d58e63f317c812b764d3f725,178935.94104258603
4b7579ff6554b6b366d2397000350dbc9fdcbafa,26899.900747920845
7afc4443fdab80c585b84ae370e3592f73f04171,26873.03107708538
084ac6ddb231e42eb19ee05c0d5b0f3bd7a90470,134504.38756443013
e953271d07ef14f77f07eb72a93de203efa33b06,132002.30245716157
9d6ee37a8cd4d8bd9a3a099b8f8ee19f14235e13,125406.4054188862
2c3e89ffb7d52702eb2d96bd704b80dc058ff897,151442.1775810825
64383cd3683b92e1053102f3137581ee19687dbb,26893.581213161415
4abd3801858b276db1a70ee7e94c1d899b79e380,180096.1632827382
e8b10bed6dc25e70ba3129fa1f3f95c91ce5d23e,26892.090618581733
c59cbd8309df8defa64508ebcbeefbcab5b24b50,130512.83419881004
c9041f3b039b43b8eee4400b24308cb2f1c20a6e,116520.01962476777
6dd26d0500fac7c3b12384dc9790d56647196ade,117658.21206295796
672eac5a995e11b1dc871b27aaa5933935c462cf,26873.849388126175
8a0bb9b0b52da6ba570837fe31c22d8f47df197c,26881.52996155782
f99ef219338343ac35a138627ab44549fcc9247d,170987.1941868988
4326e63cd732212597e47d63c7d3e4ce315075a7,26889.518837804262
367a987b5a240cb3cd1ba4302f32f1e9adf75129,109184.30879506304
71b69bc0230f1d10277c460ca6226d6886d0799a,156295.06741566825
fe819e9bb1d110d71dcf1aa143f3e0614ead0a87,170374.5595818417
6c389474e6fc47a559acd374747311424e4b2243,26897.740511339198
85ddb58c793932dc0b1244a67d490cfb45c64aa6,130234.14877394204
0683bd41ef13129ea73344ea989e0c2e93910ef2,154117.90582702684
bdda2058e08eea69e4c188395e34efa77d626279,155705.75179749005
fe19531e526713a5f8d49cbeff226a1b18ad4daf,26893.13231043808
e24c79803fab5038ccbe849262f642dcbca4a735,137259.76272724595
4078b001cf7b49e098e4812929823b5d2b1ccb52,26892.133716459364
809a406544f9c7b0ec78cbf04043abdd3bfd5faa,125554.41093881613
10afdafe674bed7060aa03e4d3643ffd6bb1cc22,26875.249117183692
10ce02a9154cccd22497208b8e0195af192540a7,155298.62091139157
c29bd91764f9b9f650a926bdf2f424b4dbfa4be2,128561.89939424647
e51cb39545f074025dea07bba60fbb2ce3bbc8c1,26881.25020287843
368c201123a334ce74cb5b5736cecdc4dcd7f43b,129032.5453087657
396836342ad0668d13dbd20779f3faf065223e9b,26882.983104999912
951544af1d2cc99f72def1e5050a514a7d869da7,121844.01071986028
4dce465136c73b5cc104045314bc8c40ee0a7bcc,26863.498766304667
47c56b81cb75952158cc58ac1dba1c6adec1e441,149816.73717094364
e749ce60d99c6e78272a2bbf6e064087b44441f0,26878.366258757404
19df9feceee051f2b3466617bd4969688049c530,156219.52256863928
112515d41ca96e2dca583ac6f049404d651f7ed6,26889.234431080073
5128a1a7c4743109ace5dcfd42879ee999290536,153356.017242725
396393b00220c19d1da779dd40277ab033825c5b,121600.42501874405
aa3c70232b75e6699d4fddad8278b785019de599,136939.06531559513
23fe757306c647c997ddd80b681ee7cdd693ed0a,132252.32125560788
8338d85c01042aa8d043b4f004e1051b7dab9385,104340.94685478821
1ae3591562a76ac63d7f8edf9113a2eaad373539,141158.69407730477
4fd659b8ab4ac00f9233609c32a6f735b909493e,123457.75014716362
97c20f6f8377abce03e1a8e94f3e9428a7692d5a,170907.7314771024
71b6c0ff2cf1ea9e3dca0f24e45d2224fdc718f2,140040.3826020534
eb72e93988532c686581729e39b8b969e8fe11f9,149251.126350081
f8b9cf59ba045595c2635ca232e74e417468054f,129931.1167100605
e2867649339be49075bcc34446b27b84685df132,150295.5827937305
a684d0f8cbd3951c1aa7f0eb17207255da6a5342,117185.45974584723
4b83e292acd8b9b0ff3f73d2d76786c668346b02,158862.02244090513
f220f1ad2b33afcbe62e6d7110acbf8f33611643,131375.93152189584
d56f89ba5ab1ac6aa1f378352545c14bab6b643c,26859.88994166227
8e397c184b99d98a6321ece206c14e060259f972,125878.3057235928
007d54236b259073657f2ec22ec77f01f53cc845,119063.44365570099
b821047b68fddf477c463a21d71311fe8dfeb73a,160391.3466220199
fc00ce0aa1e7031be87c6e596b3d2e3b7bfc718d,102878.5642940348
026b462e5963b287ce2dc90e178427b18315ecc1,26870.79618495287
0d66828e27aca8b62da5a21d35836e0ad7299858,26882.183602308112
7b96070e1fe3a1949cabd1a19ed516f51f4d0cce,106420.10653312481
5446cabae69b4a3f17a93e915b20c902629f6bfb,26891.86179835961
0031a184b641879da21aa6b20afe7fe981cbd0b9,119878.84232720055
3b6f2590bb08848ae5b7cd08a41d1cc6a628c1f6,194872.34874837476
f764e7fc1a9e524379fb803916a4febbe7eb24f5,26842.48419992198
f0527e3f10cbf275c69eda7ebf7e521f74723644,140701.58744299164
dbb9805d453e8be32d844ff35ab54818f1862c4a,134239.61718857166
c063002d93b60b03895b07efdfb49981c0aa74cf,163153.30624619476
79a82427efed350356cfde73470641b0143931af,137048.34269447063
998dd43e87b4e1a075aa5af92a3dd5aa644b6710,109311.89806006869
b6896311e1e6509aa201bb98af9d59a9f92ae26d,153185.14573217108
cdbc37753e75ff9e9084f74b9ea32790dc3021c8,169963.25910911217
1ff27016f59accc6db15f32efc63c1e359c2e640,137561.26845910962
9ea22356a56bcfc22a8a8a7b560904e51261c3ac,26857.229425828857
70f54399076674b5788c25a4f91590eef521c586,144225.17748001352
c9c74863e650894c407ecff2e859d545add51127,125030.99292856888
5a620d93a07732b713ce1c5f8b1207fe4ddc2db5,84972.04217921315
adb2c4c81f38b46232c14ba76031de8e4d932bfd,127580.65098265592
ee5f9994df3331cf0df76303584bab4070a28d0d,164150.75821668535
f1188bd78bb2caf3b243095a7efa21a90b455323,148563.73892497495
469a2496f12cda71984b4783186e4a81ddc66d05,147949.73363325288
53aff6504cf05345877577b392df1e6d3495f96c,158492.20633741916
c93e7b3dbc68c73e8b971c76348d35b6ab96f832,155309.53134139703
e3d52ab59888e30406daccc15eaa5b2c093768c4,26879.19547517518
16e35b093d462f16bca8f46ef05907d7674171b5,114536.45685797048
39eb70c2dee43187cd0c1e31a3ea9c4c9da6bcc7,119410.0144949465
61d98e628e77be0d8884ce8f3108afc6ae7c5c03,143882.2990154767
603cdac3e2637a1775d0835a35b1824a66d6f159,155878.631742631
729dbf9ac607943285cf9cabf80503f9e1112cb0,199736.63264282155
6553371b304d9effccd011d3ed11f852354b335c,142257.7229280985
dd7b89ef2c69d23491f3e4eaa9d23e0ec85cdbc2,146648.47479830377
6b11913937224ba8eac6c17003a30e9d6939b6a3,104602.53462277245
11cca4c8990d674ff1a5e26fe0040669e61a0233,104816.97865052804
7cc229b6a8bfb19b7018bb362188dd9bf985cddb,124010.93288445947
569fff7fa6d66e6a99c21bd650356b830ee82ff9,148514.40009998716
d974c6fd7a7c8a43b2aded4a925119b6d56468a8,123756.59636224403
96c92d668b7c3585d4ca225dc2ba2d2f61a83f77,153773.72952629026
80c9bf87c8851d126db4fac626b5d65e55bc2c11,26865.983701951052
01f7730894bdc452e3477d93e3c54ff415b61111,128172.42831517072
5ec28648c95c2da89e5d8edceef07e9f93cda87a,122419.4422812655
c3f000c8196ae5fb2a6a6e1eb07ed23b5e959dc5,26875.37428973141
c72b158cced5274845a6dd714599314634bb6c48,111793.8264305241
c48bba8ca267525981be488ff4e86cf050164a39,117538.4556030908
f34a161eeb0416fc4b417e93ce97909636c524a9,181191.02838210427
c1879190680836a87f332da038342397e16c5ccf,146239.34269162462
6cfe37fe7376f0d2f9ee084516700cfb9c5baa2f,138835.1359781401
92b5684e2a99a7a6a2d20d8edbda70fb9b15e9e1,140548.072442883
54b2fd8f0178fb68be897d3c078edee23671f16a,26898.493014801075
9bd47b6835215e353d16c1dfa6c03f4c3b2f9e1f,151286.6997311753
f64ef391c8560402e96a9cc926483c72aebb3e8e,26885.45386832276
9ed6c9c343caea90c23c8852d6a1d36e231bbc7c,116875.05058493273
8833c7ba011d13481b959f08f6c7cf30a1556c6d,115706.18134281272
6b326331104abe00432c6f1f57bc55f4224688b8,26880.61921788373
f3ef288fa31afac3b0ca3aa433d13e272fe00266,137514.02654029452
dd2d48e442be679f4ea26a306395cd883b62adf9,147916.7812873446
8b1d9baf2ce110da189bdc97492dbfe0695c86aa,26868.543731515627
c58609f09096eb6b8798597ee6e37c8c1ac0e23b,42446.56944547437
5fdef6f4ca221d65de7129dea44cf3496f5cdd64,26886.446986547915
2689bd93b7eeaf6477323172ff564376bbb01a61,118226.06555679406
4627ec480f21bb94067f34cc9fbb40e25f65b478,26901.68655274239
02099cf2215f0382aacf7329e93018c8ff49241e,26865.214888830742
05cf942d421a1328096dd41aa129871a0f151617,143144.91255069707
75c132a4c4e1282cdba35d9e0bdf61ae7e508b3c,143687.95754052445
cdb9efbf46b74930f814ed3315298d246112432a,156651.6307481232
d223498de0171aa5a893a630d50d64cdd6c3903b,136567.81888513584
c8a54292e1a0f01824920b5ecef0ed73117c82af,134911.61266956225
e965f4dc22429c93fe5ba5f45cb4d811697c7dd1,132910.22452840518
94e57ce9bdc898ebd57e1977d10ec1a4b1016f5a,156797.8629173302
b083c91a03a467c488143daae73bc1ca6c67eaed,95269.80252686836
e045a78dd6d3a80cdb933c2c633235f9400d935e,123054.02082173158
9c03ec51a87204ffc1879e6b7a4dac8cd3d35a9d,152976.06601461765
06dcdcbccf054a131e22e893c4ef13c5c55e95c6,161118.61734040803
6d92d2501c29777b1ee946549b4c68855dcaf846,152948.56806634236
7510c5fb8ba3e4f346c13e2864fe1b980d4a8ff0,155394.76327526066
477647b25c833f63e00c3018c6e35b6f92ba3e21,26877.818450930852
1990bceee04b458c7506e12bfc94340568e90652,26871.704068200423
40f78aa7da9ceea65c094319f607534e9b30365e,156749.15941792872
629098a8b4808aaf21d231d76749534f767af76f,26895.13594746872
cea2d68d8a866c40bbf04cf59dfab64ab5728f0c,26875.282873374825
1d24aa3d5981652501dfaed0536c6a7268269e42,141885.34623644184
e172fa5f93736178e35f574e8c2ac09d5191ef51,95467.28775953516
ad12d43e69656e89951352925b1783b8f52e461a,155240.4059711414
baef769fe1e7fa60a51d42aecf92b955d4b897ea,131730.16561566375
d0dde3b886beb447747030ffc5e4df503c77ea06,112623.32712537385
5e72d4a95f175b0f3b54cc41d54beb6574bae90f,116182.28598209421
8e19e5d730aa06ec06279e0b711954526ac5fdf0,169213.9114891604
930aa8888d9dfc515a1c1d862bb5e0008fa3fb37,114401.90236339226
5132afe537cc020677fc257025ac2197ec8f4f76,111795.57051214745
4800ed1c53611d0b9722bb55f2b5eb411d9810f2,134583.71894620513
d241980523994e8163acc9fa7535cb8a2f4581c2,127943.29349383236
dcca0013abf090da1a0fc8a5fdc0039fd556d540,26885.1465525957
5bc9f56113c15fb72b540e78b9ed76e84a6bfdd0,140972.49521507177
d53d367385fdeebd4755f504ce0b52c08212e2cf,125040.95453977642
43345fa824e2d2e14c9e55ef4203fa7281384d08,145740.87644451653
a1389e38917a93d168c5bf2a6b06f50e61c01bf0,26875.693559367966
91715815e6d1a2fd369379aa2451e4d535f000ad,165675.62110238825
fedec1c68a8209fbd9d61deb68b5758092e988b6,137441.16927446504
595b7e5edb003a28180a8b0d017b3cb0133ea763,120516.52494263537
8f211dc328e1b6fd9dbc8a3e9599bb952273aa69,146482.17103425862
46a697f4c8e3f21cde73ea82e859032ba778c4a7,164189.69949778734
9bd8e8097edf52b4f95ff4bd5d66106f2ba3b7d7,26892.20100604981
b04f5a32926fa64f940dfc5b37827973e1ffdab7,115310.36983888745
148e3ef8c2a7052b7a54c05c17e9a64b03dcc958,26885.200691101076
4e52b73e91be41ec437fe105497c6fa4b2d9c2bb,116937.0857507531
b02a44458d192e2b88fc6a22f10b76564289b3bb,146777.45963147134
6ba95b286f8b8489fbffdfa008d07e86828c6377,26872.21554277882
67c21afc206a6cbbcecac9f53aeef2deba622be2,26891.56308316217
2026ef69839e751b2b78f3423b71adda30c8ff12,26882.987285089708
0672bbae643d4a999853d5fd1f3a4341848b8525,104437.75904056494
dbc2ffa058d03823310bd5a22ffcaaa9e164f059,134725.2587356903
a7a7212789ecf4702334e9d7afda0bf50dcc62c7,26887.666080585066
9ea8936fc4032e7ac564d3fb19c7eec9b82b4833,133559.694171111
c0c1b0a9bb9f86fe701ea75200255f2841612546,137512.3200248263
da114f441ce38da76c5732b49dd97452900c12db,26884.78722205058
95771cfcb7feb9cd8ede0dc51ef60cc6ca31398b,134492.60216814792
c66ecaee41d08c2aed17688c67f41ad749dd7e08,177305.22205059853
4afb560ec531a92cbfaeeea2760d3906a237e2a4,26906.121815571267
528dd53aac2e98ae6514637dde7bda883636187f,26886.33251703086
b337af487f7962a13cd01ff46a8ad018c36aae13,170139.69332288607
838819e380664b54ce26c5a374fa00d5a09f1f66,136868.46881310098
1254edf4a16f9986b6035a98f4739a46bd445cec,134643.76863430478
659a8a61d89abbdf4ec2b6021bd828ead0d45a7e,136740.68353408715
a455b39a38c7eab16ffe1afc96e50ceee285e4ab,26893.02218924367
8d8a4d18a9e48040f2d060fdebd2bf38ee6331d4,126443.26847749468
ba3b8c7ad441d5ab525a57750951c6008c9a0ce2,139803.2180255287
0b2bb0d770a048460635524280814fa93d61e2d9,147205.79296273345
3d37ebd4442995d8706e2b61a82e24be7810ba60,145865.3928975518
71ebd4766a377b3136bf240effab3c4a21c1d160,133019.14452615054
0b81e78c9196c26554e1dbfb2886d0b1caaee57f,26879.340270512304
70a452eb2468fab6734007b7fbca04d798a577d4,183473.33344753634
3aed699de60252c5890ae5aa8e9ee0e04762d950,122741.85616314104
b4d92ef68697a52731950962efeef7732c598a29,119494.32421124115
a6dd59fbc6a31fd154ec1b42f8d32b2b0f68d01e,105921.64423477824
b0e6d9a800c6161f19982d3a2ca923369d426c3a,142905.45337401776
0ba051d8db0608d22aa3afd1141b99096a3f1f01,139668.16811662368
010f40757d0121c336eee26020c320b7cd22c8bd,113123.8438548794
58db7e8ab03782cd8a74b38ca4e09d1a8d69444e,26894.114370251824
bb012421e88a0ee1ba5eae1844981ead4ad0de14,166109.25454383716
d00b2982cdf0b6e90a5f9dbe24eae5ffabeea87d,139599.52626963824
84e64a158420dd8ed7712f200ece7060dd8928b9,139535.11542916772
4a587b231549cf4dd9e8d8a6e670b1e6000cd5d8,123455.63796202255
5f15c7c62ed22711e914ad1a88b7ffb0d207ca99,120431.71001059892
a1aae127c63308b4a6355ccb16f99918cd513fac,26890.314112122145
75b3ea3112b7c010512672e211971e1bc28e1c02,128034.18544893654
5516df900f8b8146759765865b547d4101610fd6,65786.72924881228
2b3061ad2a0578e77b7ff7fa71161138e4cc03cb,163687.3018617051
39afaf1c7ac2609fb67d2a82420917b00cf6d8af,138828.11291814724
5951cc578661069e16579472bc48423cd559131c,134317.7005380197
2c4216eeeab41b8b2359c0093d08fec4c095c0e3,117027.5834185091
226bc79b8748d5b9e71f04f7e08f3ce22b2ba5fd,141240.55706313055
afadd9349d5960c36946b1d3f50dc70b8a72d385,26887.89834406286
d5f020b8dcb4244a02412bbbe8be8ac0f9864a65,142623.46016301058
af43655ead65ac652b42e062b617f290ea60f1ba,26881.165616810827
4eb012933907d41c6a44cd988caef09980ac4115,109187.43375174631
b0fe66a054153433ea939280a03b6078ecf5627b,131484.4883883015
cbb7cffc69dd02f933ea1ddaad430d855c41b92d,134490.4164170461
d047b5c1e7ebc3a0fc980bd89925a88eb60c3a95,154212.64261269395
6e9f05d4165f979ab0421a7c4da5bbc94bb98e60,26888.893786029206
d70866063e21b298063e910dffdb5069075912cd,26858.850684294892
7e859ae82a9d17b86d86d99eda6e5d686c038674,131019.21308136616
35d961b647670f9d1de666a3d453a61ab2a92a0e,26889.254039560175
91af1ad89f229ba526ec92b2723983e53ba52476,134106.76510924872
4b087a8143279d52ae9e2d5e032c6b63489c2fca,162508.87591778042
92604e7c9df4b24677b55884f8331b86e058994b,152508.0052681212
db41f8e8f96de2f4bbba079fc9fcab78811a3589,144576.1046546685
528153c48ecb0f3be045b1089d4561e420d23789,168729.78945099385
9f2d35c5913124f6067afb7ac08dd2016183ab38,26881.31921740688
129a144075139d67277018fe820d4fc707e21a35,115087.62411414339
1dcf3e435f6781415282f87c5aa126be69fc8370,144868.47759945586
9153b7dde7dd2c4add79996a8844ae02449a1184,46620.411100142715
f011c4b90ed283985dfb7970cf469c169981545b,135119.27278157935
33d8209854d53a7b0fb06149502967eb02bbd30f,38062.953779868374
80ae8a9263ab2dbb2b8594814807e70a6c300ec2,155479.03944137797
2dc8d7a62f3cf7e88d740a13378b5f03592da235,127468.9633478475
1a87c5992c2b13ab6e4e1b4575aa11332aa75bcb,26894.505981398426
ce11a825c9d7995c37f8904cd25933a0ee3cefd3,73663.07073097903
83a6c61e846e60f0ad2b5992aaf8ea5c9114952a,147903.5882712975
96c1719829492a177943eb30b1d36a03632f2486,115463.42522502052
2abaa7d3759d277dd920da6e8099939c1f794be0,196585.45190534898
d85e8440d362a210b00897420c938f305e036fa3,126248.99379566046
28b79219833b86a583f6f39b6c18ef47e60a4938,112416.57413582999
caa68a3360ee208ecbf043899bcc1c602fdf8b67,130149.38150964917
3b06577c39e0ec708ed8693432e578229f518745,26901.65643485128
5c9d188e145b935bde1da2a0de0b35321c7bb272,127785.01983326457
39de7b7dc1c52dd45dbe223a0a59658a5431363a,125526.46491910971
59f8b4acda81257c989eee99e03b4dcd5c7db08a,26886.111696978885
bf05715519b1e948cc6b5b56672733b370cb11c4,149153.1233518141
1457ec567207779b174266301845e0f6b9ce0ef0,26874.290488835293
96462e71ac074c22a557d37d04dc91de17bc3db4,26869.620973419296
964348513599cff01cda30441227c8fb7aaa3918,139276.2863425122
0354ab5c76efd93f7718e64f89e1af479ca6e37b,126564.47562853065
60562c040b6735756c31d3d53801bf0c968f036d,87683.29594580774
d05bf966ff1ab2ac3aa0620fb7b9f46b9efe36f9,99646.13043310937
76a579eef67261654c12a3b7057b364682b91d01,136698.09628758507
b1ef1322d2d6e5b8c7b8ca2976536d9f886c4f9e,80826.89981131621
d4844eba839f4a067125a4160e7d3b28415432a4,26866.01538773393
a43b01b95c09f7b1887f668e50fea5986efe7122,144691.95847903533
069f17d0415059234c20576b1b760bd3aa552f88,26880.510544010063
b1d9b94df65e67a5d52c55a0708839264d2488d5,116276.82116073904
68989abd3f0388b6835c6cfe2c6115bbb5d658fd,147533.35819481936
6a066bc24679eca8c88b9c7171c89f1bda31d509,26892.08659962292
9250a892a30183969cc275da38a38562ce2307f6,26881.867676389313
f15c5edca1932004fb70d8779fcc2d0fb5526804,139505.9673370007
338916b4c428b53df39d8903eb484c026fab0fab,116429.23578369447
1fb68340a712e25c2b9c1e9409aa67ea9d8c10ba,26875.402918935015
508fb8507c33a15fb4655b07cf9d86a2f324fad5,140711.94323325262
6d4bee056abcea733d36060113427081daae72d1,197187.57642074846
5a8bbf28eb86b6a674527b2e03ad60d8e35eff3f,26888.315099223277
a032c86d0903ec6cb708ee26590cc06c29a2a490,170573.84527072875
39d7cd51e8b454698d0b88a3a66d87e886f4f284,26901.233516913206
72abb9585ff5fad1e243d34c7d1ad69e5ead1f5f,169523.11065131874
f7fe5ca92fc675604a80acb04247d1ec2d40e066,131193.5440189443
2ecbd0a32578c598c7b11c45cfbfc281aa898999,35869.1719303995
fc5b56b3712d7c98ce1caf52d085c5e7ffa4a06b,157598.067997184
b698fe59ed113dba7e6c94cd6682d3acffc0050a,26872.00536333222
3f0aabd602e0ec426a7a77327ce68571ee46988a,26872.88253631644
31d8d7b803ec6856465de2b6549994a2900a7fa8,119548.48411699863
c8400a9922328f463838ea5cd9029a8b56bd9b56,100019.24758887685
05c1f2b2273688b2bcb99e6c3ae64e85ade9a0fe,159890.08891715854
a01e0c6a668906165e58e67f4cb832b4f6f76ffe,125403.14196832693
ae5c5d5c814e086c7b7de4c3dab4e6758525f777,131674.5311109853
93f6002c174ea7b386b1a909d97c9cc8f20e33b5,133349.5095106587
3c9a334da41db15852294edfa891312f5999a74e,168531.86609615566
d2c2bbfac45a0b703f1b210d57c7fd27d76a17ed,117370.60659344791
9b2ec04e55645942f7cbffe895f18dade1c4bb98,127161.31995206888
43b5f95ccb6ca8034357b18328fcda45ce9d6a6c,26888.337241902085
dc9aac8ce495d0bc5199cdba4aeca815e2180f0f,127293.94994198867
92c895bc37dbdaa752903a47b054f9feee7f2e00,26883.747971731395
2d7302dc7ff97f99ed1e2445f2b0f280c181c91c,151042.52048773394
5b0ed5b582de51c6377b545ba47ee47a1e1a57da,144507.73051884054
27d52323a6cd30cbaad5a3c56dd486e50868c054,141028.632602507
18a653046a82a4c5cafbb1bcd27cb5b0f8875292,140593.99414158665
8d335794a40dd8b2cd2a63b7befb612595ac9b33,126162.47845438693
8bae38d71e416109afeb44e44f049ca05063b32d,151446.46543002786
5aa3f595cedc6029676923a0ced951c763eb759a,133843.53221503578
3e26ead038e5b5759d3d85073df16d3c6277a1d6,26875.906662934995
9711deaac163efb67ebb06a389676b2aa97279bd,174756.0306053115
d41be81b2c78069c4b4f0aacd62aa39fa84f08ec,26881.603696312057
05b619d9bc82a73a3f9bc2082fa915e9983dcd6c,125102.999163375
0dd10002ef9464b50cd3983b09c92a4ae2c60c52,130061.01914956977
7d818694677a9798ad96f06df3abdc166c5f8716,26859.621449669925
a840fedf36ad6c7f853464941bda69f24e561ce6,149861.00166403587
67855ef6e11f5d2c69aeca430ff04b83a97d045f,172159.4074345057
fc42f6eed5bea0d1eaac96e20b83bb9afa669cd6,157857.22497256627
5573260fce2f2f53f9db0eb39bd1e9c87cbe9ac1,121224.2018331123
554b003cb381ad55a7aaa8a62aae6e06422eeccc,93491.05302809535
4409fc9023f525d75d824b0f95e2a96ded508c1e,113417.39492078207
b3f9eb3a0ba6f92b8373f4d1a1491e62f69ff52d,140839.3473443873
339eae574442eb2feadab346359cfff9c94d7fe3,130696.33907264457
d419baba6a3e94d7b6d08b58d74cf6f3fc50aeb7,26894.57613033347
95219ba812d70258c1c49c49332a1c15428b2ac8,146548.97331450062
d1452e2825da3da9ce4809e9ff1c6a7377e31bd6,130647.52495511797
1692c679d7772327a03e4a0876288f7b93f154b5,146973.63171082584
62d2c02c9dd4acf91ae91dfd8fa781203bc9fc2f,109980.55713849538
5546918b748940cb4bab283c64d31e9ee994c62a,177654.15639232125
9a41903af416102abc04818e991da5d445eec71f,148722.1794201105
eead7cec76f8c664fe2eaf1de17c4d4b20396c81,132358.32477243314
153fa858e944b08dd072f907c4401d31068c530b,178459.43733526117
b8e95fe12d3a90f8d3934e78d6785309fa0575cb,26863.34709623959
95c55f3a9c01e36da49a2bcb5a32428885481174,145393.80664203264
0d6e25ccfedded4c38caa1ffc259800b28f13de7,130469.56145311616
619ba88fe59ab61fc3fd6f634f1a225937a2dddc,127212.82373834189
ceb0286dda0ef14cc1d61268c3b74c9cb4f30ea1,139495.87363192474
978de2f730ba3896d05e7a686c947f31f7302c24,102948.95390196326
b4db18a0fd7287a039b6993dd72f89dfa14a2e40,136164.00453873374
3006e43d450c8dea4fa623cd8ca77a073bfff1f9,132959.2996550157
096c60e489ee4b472413b3314b29d40d6c448a4d,172986.88425009232
c23027593c25c62587d6fc1bf61120f8d76ed0d3,119645.17870403735
63d40d8de3335de205a2ae84bd99b3540de06e0b,26865.78243676749
08294394882e3ebf3de26f13ef4c9914ecc9cf97,108244.11410168749
a57d893c8ae0a2ddceefb6c117e28d2e86070fc3,124782.52652849875
274ae35270dd91c50510ceb8406a7cda3790822c,125323.88473617886
d0dd165443558cd766839a27fd916afac1a30b2a,126477.69464328531
